# Menlo Systems GmbH ScanControl
# Program Version 1.14.3
# Start: -740.00000000 ps, Average over 3000 waveforms. Timestamp: 2026-03-04T14:20:26
# User time axis shift: 0 ps
# Time axis offset: 0 ps
# Time [ps]	THz Signal [a.u.]
-711.08910891	0.00215950
-711.05610561	0.00167684
-711.02310231	0.00102675
-710.99009901	0.00036899
-710.95709571	-0.00035504
-710.92409241	-0.00119565
-710.89108911	-0.00210811
-710.85808581	-0.00306337
-710.82508251	-0.00402277
-710.79207921	-0.00505337
-710.75907591	-0.00605029
-710.72607261	-0.00706774
-710.69306931	-0.00794890
-710.66006601	-0.00879709
-710.62706271	-0.00961433
-710.59405941	-0.01029761
-710.56105611	-0.01090093
-710.52805281	-0.01131425
-710.49504950	-0.01168109
-710.46204620	-0.01189425
-710.42904290	-0.01195627
-710.39603960	-0.01190548
-710.36303630	-0.01173189
-710.33003300	-0.01134395
-710.29702970	-0.01082319
-710.26402640	-0.01017130
-710.23102310	-0.00941492
-710.19801980	-0.00847162
-710.16501650	-0.00745453
-710.13201320	-0.00628516
-710.09900990	-0.00509939
-710.06600660	-0.00374119
-710.03300330	-0.00241208
-710.00000000	-0.00096655
-709.96699670	0.00052845
-709.93399340	0.00198170
-709.90099010	0.00345217
-709.86798680	0.00500301
-709.83498350	0.00641880
-709.80198020	0.00785482
-709.76897690	0.00923215
-709.73597360	0.01048902
-709.70297030	0.01177458
-709.66996700	0.01290640
-709.63696370	0.01399117
-709.60396040	0.01494365
-709.57095710	0.01585046
-709.53795380	0.01651255
-709.50495050	0.01707660
-709.47194719	0.01759969
-709.43894389	0.01786627
-709.40594059	0.01808881
-709.37293729	0.01811115
-709.33993399	0.01810111
-709.30693069	0.01782181
-709.27392739	0.01752962
-709.24092409	0.01717297
-709.20792079	0.01657715
-709.17491749	0.01596904
-709.14191419	0.01522063
-709.10891089	0.01450978
-709.07590759	0.01364414
-709.04290429	0.01266149
-709.00990099	0.01180827
-708.97689769	0.01071767
-708.94389439	0.00960307
-708.91089109	0.00855215
-708.87788779	0.00749004
-708.84488449	0.00637449
-708.81188119	0.00519070
-708.77887789	0.00416319
-708.74587459	0.00308295
-708.71287129	0.00197985
-708.67986799	0.00101573
-708.64686469	0.00009226
-708.61386139	-0.00082736
-708.58085809	-0.00169265
-708.54785479	-0.00242153
-708.51485149	-0.00313472
-708.48184818	-0.00383553
-708.44884488	-0.00438674
-708.41584158	-0.00491214
-708.38283828	-0.00540670
-708.34983498	-0.00586839
-708.31683168	-0.00621504
-708.28382838	-0.00658228
-708.25082508	-0.00684443
-708.21782178	-0.00707964
-708.18481848	-0.00728366
-708.15181518	-0.00742395
-708.11881188	-0.00744606
-708.08580858	-0.00755061
-708.05280528	-0.00748837
-708.01980198	-0.00739679
-707.98679868	-0.00726216
-707.95379538	-0.00710257
-707.92079208	-0.00689553
-707.88778878	-0.00663464
-707.85478548	-0.00638090
-707.82178218	-0.00601679
-707.78877888	-0.00562040
-707.75577558	-0.00529259
